table,gender,tobacco,relative_risk,attained_age,q_ult
t3244,Male,Non-Smoker,RR125,22,8.1e-4
t3244,Male,Non-Smoker,RR125,23,8e-4
t3244,Male,Non-Smoker,RR125,24,8e-4
t3244,Male,Non-Smoker,RR125,25,7.7e-4
t3244,Male,Non-Smoker,RR125,26,6.6e-4
t3244,Male,Non-Smoker,RR125,27,6.1e-4
t3244,Male,Non-Smoker,RR125,28,5.9e-4
t3244,Male,Non-Smoker,RR125,29,5.5e-4
t3244,Male,Non-Smoker,RR125,30,5.3e-4
t3244,Male,Non-Smoker,RR125,31,5.7e-4
t3244,Male,Non-Smoker,RR125,32,6.1e-4
t3244,Male,Non-Smoker,RR125,33,6.7e-4
t3244,Male,Non-Smoker,RR125,34,7.7e-4
t3244,Male,Non-Smoker,RR125,35,9e-4
t3244,Male,Non-Smoker,RR125,36,0.00104
t3244,Male,Non-Smoker,RR125,37,0.00118
t3244,Male,Non-Smoker,RR125,38,0.0013
t3244,Male,Non-Smoker,RR125,39,0.00137
t3244,Male,Non-Smoker,RR125,40,0.00144
t3244,Male,Non-Smoker,RR125,41,0.00153
t3244,Male,Non-Smoker,RR125,42,0.00163
t3244,Male,Non-Smoker,RR125,43,0.00173
t3244,Male,Non-Smoker,RR125,44,0.0018
t3244,Male,Non-Smoker,RR125,45,0.0018600000000000001
t3244,Male,Non-Smoker,RR125,46,0.00193
t3244,Male,Non-Smoker,RR125,47,0.002
t3244,Male,Non-Smoker,RR125,48,0.00208
t3244,Male,Non-Smoker,RR125,49,0.00218
t3244,Male,Non-Smoker,RR125,50,0.00232
t3244,Male,Non-Smoker,RR125,51,0.00251
t3244,Male,Non-Smoker,RR125,52,0.00274
t3244,Male,Non-Smoker,RR125,53,0.003
t3244,Male,Non-Smoker,RR125,54,0.00327
t3244,Male,Non-Smoker,RR125,55,0.00353
t3244,Male,Non-Smoker,RR125,56,0.00377
t3244,Male,Non-Smoker,RR125,57,0.00402
t3244,Male,Non-Smoker,RR125,58,0.00429
t3244,Male,Non-Smoker,RR125,59,0.00462
t3244,Male,Non-Smoker,RR125,60,0.00504
t3244,Male,Non-Smoker,RR125,61,0.00558
t3244,Male,Non-Smoker,RR125,62,0.00622
t3244,Male,Non-Smoker,RR125,63,0.00693
t3244,Male,Non-Smoker,RR125,64,0.0077
t3244,Male,Non-Smoker,RR125,65,0.00853
t3244,Male,Non-Smoker,RR125,66,0.00942
t3244,Male,Non-Smoker,RR125,67,0.01037
t3244,Male,Non-Smoker,RR125,68,0.01144
t3244,Male,Non-Smoker,RR125,69,0.01266
t3244,Male,Non-Smoker,RR125,70,0.0141
t3244,Male,Non-Smoker,RR125,71,0.01579
t3244,Male,Non-Smoker,RR125,72,0.01778
t3244,Male,Non-Smoker,RR125,73,0.02006
t3244,Male,Non-Smoker,RR125,74,0.02261
t3244,Male,Non-Smoker,RR125,75,0.02542
t3244,Male,Non-Smoker,RR125,76,0.02848
t3244,Male,Non-Smoker,RR125,77,0.03184
t3244,Male,Non-Smoker,RR125,78,0.03559
t3244,Male,Non-Smoker,RR125,79,0.03987
t3244,Male,Non-Smoker,RR125,80,0.04489
t3244,Male,Non-Smoker,RR125,81,0.05066
t3244,Male,Non-Smoker,RR125,82,0.05718
t3244,Male,Non-Smoker,RR125,83,0.06467
t3244,Male,Non-Smoker,RR125,84,0.07329
t3244,Male,Non-Smoker,RR125,85,0.08324
t3244,Male,Non-Smoker,RR125,86,0.09461
t3244,Male,Non-Smoker,RR125,87,0.10743
t3244,Male,Non-Smoker,RR125,88,0.12146
t3244,Male,Non-Smoker,RR125,89,0.13634
t3244,Male,Non-Smoker,RR125,90,0.15143
t3244,Male,Non-Smoker,RR125,91,0.16613
t3244,Male,Non-Smoker,RR125,92,0.18033
t3244,Male,Non-Smoker,RR125,93,0.19357
t3244,Male,Non-Smoker,RR125,94,0.2052
t3244,Male,Non-Smoker,RR125,95,0.21845
t3244,Male,Non-Smoker,RR125,96,0.23554
t3244,Male,Non-Smoker,RR125,97,0.25392
t3244,Male,Non-Smoker,RR125,98,0.27364
t3244,Male,Non-Smoker,RR125,99,0.29431
t3244,Male,Non-Smoker,RR125,100,0.31552
t3244,Male,Non-Smoker,RR125,101,0.33699
t3244,Male,Non-Smoker,RR125,102,0.35854
t3244,Male,Non-Smoker,RR125,103,0.37981
t3244,Male,Non-Smoker,RR125,104,0.40044
t3244,Male,Non-Smoker,RR125,105,0.42009
t3244,Male,Non-Smoker,RR125,106,0.4384
t3244,Male,Non-Smoker,RR125,107,0.45501
t3244,Male,Non-Smoker,RR125,108,0.46956
t3244,Male,Non-Smoker,RR125,109,0.4817
t3244,Male,Non-Smoker,RR125,110,0.49107
t3244,Male,Non-Smoker,RR125,111,0.49731
t3244,Male,Non-Smoker,RR125,112,0.5
t3244,Male,Non-Smoker,RR125,113,0.5
t3244,Male,Non-Smoker,RR125,114,0.5
t3244,Male,Non-Smoker,RR125,115,0.5
t3244,Male,Non-Smoker,RR125,116,0.5
t3244,Male,Non-Smoker,RR125,117,0.5
t3244,Male,Non-Smoker,RR125,118,0.5
t3244,Male,Non-Smoker,RR125,119,0.5
t3244,Male,Non-Smoker,RR125,120,0.5
t3245,Male,Non-Smoker,RR150,18,9.7e-4
t3245,Male,Non-Smoker,RR150,19,0.00101
t3245,Male,Non-Smoker,RR150,20,0.00104
t3245,Male,Non-Smoker,RR150,21,0.00104
t3245,Male,Non-Smoker,RR150,22,0.00101
t3245,Male,Non-Smoker,RR150,23,0.001
t3245,Male,Non-Smoker,RR150,24,0.001
t3245,Male,Non-Smoker,RR150,25,9.6e-4
t3245,Male,Non-Smoker,RR150,26,8.3e-4
t3245,Male,Non-Smoker,RR150,27,7.6e-4
t3245,Male,Non-Smoker,RR150,28,7.3e-4
t3245,Male,Non-Smoker,RR150,29,6.9e-4
t3245,Male,Non-Smoker,RR150,30,6.6e-4
t3245,Male,Non-Smoker,RR150,31,7.1e-4
t3245,Male,Non-Smoker,RR150,32,7.6e-4
t3245,Male,Non-Smoker,RR150,33,8.4e-4
t3245,Male,Non-Smoker,RR150,34,9.7e-4
t3245,Male,Non-Smoker,RR150,35,0.00113
t3245,Male,Non-Smoker,RR150,36,0.00131
t3245,Male,Non-Smoker,RR150,37,0.00148
t3245,Male,Non-Smoker,RR150,38,0.00162
t3245,Male,Non-Smoker,RR150,39,0.00171
t3245,Male,Non-Smoker,RR150,40,0.0018
t3245,Male,Non-Smoker,RR150,41,0.00191
t3245,Male,Non-Smoker,RR150,42,0.00204
t3245,Male,Non-Smoker,RR150,43,0.00216
t3245,Male,Non-Smoker,RR150,44,0.00224
t3245,Male,Non-Smoker,RR150,45,0.00232
t3245,Male,Non-Smoker,RR150,46,0.0024
t3245,Male,Non-Smoker,RR150,47,0.00249
t3245,Male,Non-Smoker,RR150,48,0.00259
t3245,Male,Non-Smoker,RR150,49,0.00272
t3245,Male,Non-Smoker,RR150,50,0.00288
t3245,Male,Non-Smoker,RR150,51,0.00312
t3245,Male,Non-Smoker,RR150,52,0.00343
t3245,Male,Non-Smoker,RR150,53,0.00377
t3245,Male,Non-Smoker,RR150,54,0.00411
t3245,Male,Non-Smoker,RR150,55,0.00444
t3245,Male,Non-Smoker,RR150,56,0.00475
t3245,Male,Non-Smoker,RR150,57,0.00506
t3245,Male,Non-Smoker,RR150,58,0.0054
t3245,Male,Non-Smoker,RR150,59,0.0058
t3245,Male,Non-Smoker,RR150,60,0.00631
t3245,Male,Non-Smoker,RR150,61,0.00695
t3245,Male,Non-Smoker,RR150,62,0.00771
t3245,Male,Non-Smoker,RR150,63,0.00855
t3245,Male,Non-Smoker,RR150,64,0.00945
t3245,Male,Non-Smoker,RR150,65,0.0104
t3245,Male,Non-Smoker,RR150,66,0.01141
t3245,Male,Non-Smoker,RR150,67,0.01248
t3245,Male,Non-Smoker,RR150,68,0.01367
t3245,Male,Non-Smoker,RR150,69,0.01502
t3245,Male,Non-Smoker,RR150,70,0.01661
t3245,Male,Non-Smoker,RR150,71,0.01847
t3245,Male,Non-Smoker,RR150,72,0.02063
t3245,Male,Non-Smoker,RR150,73,0.0231
t3245,Male,Non-Smoker,RR150,74,0.02585
t3245,Male,Non-Smoker,RR150,75,0.02884
t3245,Male,Non-Smoker,RR150,76,0.03209
t3245,Male,Non-Smoker,RR150,77,0.03561
t3245,Male,Non-Smoker,RR150,78,0.03952
t3245,Male,Non-Smoker,RR150,79,0.04396
t3245,Male,Non-Smoker,RR150,80,0.0492
t3245,Male,Non-Smoker,RR150,81,0.05528
t3245,Male,Non-Smoker,RR150,82,0.06213
t3245,Male,Non-Smoker,RR150,83,0.06996
t3245,Male,Non-Smoker,RR150,84,0.07896
t3245,Male,Non-Smoker,RR150,85,0.08929
t3245,Male,Non-Smoker,RR150,86,0.10104
t3245,Male,Non-Smoker,RR150,87,0.11421
t3245,Male,Non-Smoker,RR150,88,0.12852
t3245,Male,Non-Smoker,RR150,89,0.14353
t3245,Male,Non-Smoker,RR150,90,0.15835
t3245,Male,Non-Smoker,RR150,91,0.17222
t3245,Male,Non-Smoker,RR150,92,0.18521
t3245,Male,Non-Smoker,RR150,93,0.19684
t3245,Male,Non-Smoker,RR150,94,0.20644
t3245,Male,Non-Smoker,RR150,95,0.21845
t3245,Male,Non-Smoker,RR150,96,0.23554
t3245,Male,Non-Smoker,RR150,97,0.25392
t3245,Male,Non-Smoker,RR150,98,0.27364
t3245,Male,Non-Smoker,RR150,99,0.29431
t3245,Male,Non-Smoker,RR150,100,0.31552
t3245,Male,Non-Smoker,RR150,101,0.33699
t3245,Male,Non-Smoker,RR150,102,0.35854
t3245,Male,Non-Smoker,RR150,103,0.37981
t3245,Male,Non-Smoker,RR150,104,0.40044
t3245,Male,Non-Smoker,RR150,105,0.42009
t3245,Male,Non-Smoker,RR150,106,0.4384
t3245,Male,Non-Smoker,RR150,107,0.45501
t3245,Male,Non-Smoker,RR150,108,0.46956
t3245,Male,Non-Smoker,RR150,109,0.4817
t3245,Male,Non-Smoker,RR150,110,0.49107
t3245,Male,Non-Smoker,RR150,111,0.49731
t3245,Male,Non-Smoker,RR150,112,0.5
t3245,Male,Non-Smoker,RR150,113,0.5
t3245,Male,Non-Smoker,RR150,114,0.5
t3245,Male,Non-Smoker,RR150,115,0.5
t3245,Male,Non-Smoker,RR150,116,0.5
t3245,Male,Non-Smoker,RR150,117,0.5
t3245,Male,Non-Smoker,RR150,118,0.5
t3245,Male,Non-Smoker,RR150,119,0.5
t3245,Male,Non-Smoker,RR150,120,0.5
t3246,Male,Non-Smoker,RR175,18,0.00117
t3246,Male,Non-Smoker,RR175,19,0.00121
t3246,Male,Non-Smoker,RR175,20,0.00125
t3246,Male,Non-Smoker,RR175,21,0.00124
t3246,Male,Non-Smoker,RR175,22,0.00122
t3246,Male,Non-Smoker,RR175,23,0.0012
t3246,Male,Non-Smoker,RR175,24,0.0012
t3246,Male,Non-Smoker,RR175,25,0.00115
t3246,Male,Non-Smoker,RR175,26,9.9e-4
t3246,Male,Non-Smoker,RR175,27,9.1e-4
t3246,Male,Non-Smoker,RR175,28,8.8e-4
t3246,Male,Non-Smoker,RR175,29,8.3e-4
t3246,Male,Non-Smoker,RR175,30,8e-4
t3246,Male,Non-Smoker,RR175,31,8.5e-4
t3246,Male,Non-Smoker,RR175,32,9.1e-4
t3246,Male,Non-Smoker,RR175,33,0.00101
t3246,Male,Non-Smoker,RR175,34,0.00116
t3246,Male,Non-Smoker,RR175,35,0.00135
t3246,Male,Non-Smoker,RR175,36,0.00157
t3246,Male,Non-Smoker,RR175,37,0.00177
t3246,Male,Non-Smoker,RR175,38,0.00195
t3246,Male,Non-Smoker,RR175,39,0.00206
t3246,Male,Non-Smoker,RR175,40,0.00217
t3246,Male,Non-Smoker,RR175,41,0.0023
t3246,Male,Non-Smoker,RR175,42,0.00245
t3246,Male,Non-Smoker,RR175,43,0.0026
t3246,Male,Non-Smoker,RR175,44,0.0027
t3246,Male,Non-Smoker,RR175,45,0.00279
t3246,Male,Non-Smoker,RR175,46,0.00288
t3246,Male,Non-Smoker,RR175,47,0.00298
t3246,Male,Non-Smoker,RR175,48,0.00311
t3246,Male,Non-Smoker,RR175,49,0.00325
t3246,Male,Non-Smoker,RR175,50,0.00345
t3246,Male,Non-Smoker,RR175,51,0.00374
t3246,Male,Non-Smoker,RR175,52,0.00411
t3246,Male,Non-Smoker,RR175,53,0.00451
t3246,Male,Non-Smoker,RR175,54,0.00493
t3246,Male,Non-Smoker,RR175,55,0.00532
t3246,Male,Non-Smoker,RR175,56,0.00569
t3246,Male,Non-Smoker,RR175,57,0.00605
t3246,Male,Non-Smoker,RR175,58,0.00644
t3246,Male,Non-Smoker,RR175,59,0.00691
t3246,Male,Non-Smoker,RR175,60,0.0075
t3246,Male,Non-Smoker,RR175,61,0.00825
t3246,Male,Non-Smoker,RR175,62,0.00912
t3246,Male,Non-Smoker,RR175,63,0.01009
t3246,Male,Non-Smoker,RR175,64,0.01112
t3246,Male,Non-Smoker,RR175,65,0.0122
t3246,Male,Non-Smoker,RR175,66,0.01334
t3246,Male,Non-Smoker,RR175,67,0.01454
t3246,Male,Non-Smoker,RR175,68,0.01586
t3246,Male,Non-Smoker,RR175,69,0.01736
t3246,Male,Non-Smoker,RR175,70,0.01911
t3246,Male,Non-Smoker,RR175,71,0.02115
t3246,Male,Non-Smoker,RR175,72,0.02351
t3246,Male,Non-Smoker,RR175,73,0.0262
t3246,Male,Non-Smoker,RR175,74,0.02916
t3246,Male,Non-Smoker,RR175,75,0.03237
t3246,Male,Non-Smoker,RR175,76,0.03581
t3246,Male,Non-Smoker,RR175,77,0.03952
t3246,Male,Non-Smoker,RR175,78,0.04361
t3246,Male,Non-Smoker,RR175,79,0.04822
t3246,Male,Non-Smoker,RR175,80,0.0537
t3246,Male,Non-Smoker,RR175,81,0.06009
t3246,Male,Non-Smoker,RR175,82,0.06726
t3246,Male,Non-Smoker,RR175,83,0.07543
t3246,Male,Non-Smoker,RR175,84,0.08478
t3246,Male,Non-Smoker,RR175,85,0.09546
t3246,Male,Non-Smoker,RR175,86,0.10755
t3246,Male,Non-Smoker,RR175,87,0.12101
t3246,Male,Non-Smoker,RR175,88,0.13551
t3246,Male,Non-Smoker,RR175,89,0.15058
t3246,Male,Non-Smoker,RR175,90,0.16505
t3246,Male,Non-Smoker,RR175,91,0.17805
t3246,Male,Non-Smoker,RR175,92,0.18981
t3246,Male,Non-Smoker,RR175,93,0.19987
t3246,Male,Non-Smoker,RR175,94,0.20759
t3246,Male,Non-Smoker,RR175,95,0.21845
t3246,Male,Non-Smoker,RR175,96,0.23554
t3246,Male,Non-Smoker,RR175,97,0.25392
t3246,Male,Non-Smoker,RR175,98,0.27364
t3246,Male,Non-Smoker,RR175,99,0.29431
t3246,Male,Non-Smoker,RR175,100,0.31552
t3246,Male,Non-Smoker,RR175,101,0.33699
t3246,Male,Non-Smoker,RR175,102,0.35854
t3246,Male,Non-Smoker,RR175,103,0.37981
t3246,Male,Non-Smoker,RR175,104,0.40044
t3246,Male,Non-Smoker,RR175,105,0.42009
t3246,Male,Non-Smoker,RR175,106,0.4384
t3246,Male,Non-Smoker,RR175,107,0.45501
t3246,Male,Non-Smoker,RR175,108,0.46956
t3246,Male,Non-Smoker,RR175,109,0.4817
t3246,Male,Non-Smoker,RR175,110,0.49107
t3246,Male,Non-Smoker,RR175,111,0.49731
t3246,Male,Non-Smoker,RR175,112,0.5
t3246,Male,Non-Smoker,RR175,113,0.5
t3246,Male,Non-Smoker,RR175,114,0.5
t3246,Male,Non-Smoker,RR175,115,0.5
t3246,Male,Non-Smoker,RR175,116,0.5
t3246,Male,Non-Smoker,RR175,117,0.5
t3246,Male,Non-Smoker,RR175,118,0.5
t3246,Male,Non-Smoker,RR175,119,0.5
t3246,Male,Non-Smoker,RR175,120,0.5
t3257,Male,Smoker,RR75,18,6.4e-4
t3257,Male,Smoker,RR75,19,6.7e-4
t3257,Male,Smoker,RR75,20,6.9e-4
t3257,Male,Smoker,RR75,21,7.2e-4
t3257,Male,Smoker,RR75,22,7.5e-4
t3257,Male,Smoker,RR75,23,7.7e-4
t3257,Male,Smoker,RR75,24,8e-4
t3257,Male,Smoker,RR75,25,8.1e-4
t3257,Male,Smoker,RR75,26,8.1e-4
t3257,Male,Smoker,RR75,27,8e-4
t3257,Male,Smoker,RR75,28,7.9e-4
t3257,Male,Smoker,RR75,29,7.8e-4
t3257,Male,Smoker,RR75,30,8e-4
t3257,Male,Smoker,RR75,31,8.5e-4
t3257,Male,Smoker,RR75,32,9.1e-4
t3257,Male,Smoker,RR75,33,9.8e-4
t3257,Male,Smoker,RR75,34,0.00105
t3257,Male,Smoker,RR75,35,0.00114
t3257,Male,Smoker,RR75,36,0.00124
t3257,Male,Smoker,RR75,37,0.00137
t3257,Male,Smoker,RR75,38,0.00152
t3257,Male,Smoker,RR75,39,0.00172
t3257,Male,Smoker,RR75,40,0.00193
t3257,Male,Smoker,RR75,41,0.00215
t3257,Male,Smoker,RR75,42,0.00236
t3257,Male,Smoker,RR75,43,0.00254
t3257,Male,Smoker,RR75,44,0.00267
t3257,Male,Smoker,RR75,45,0.0028
t3257,Male,Smoker,RR75,46,0.00297
t3257,Male,Smoker,RR75,47,0.00316
t3257,Male,Smoker,RR75,48,0.00336
t3257,Male,Smoker,RR75,49,0.00359
t3257,Male,Smoker,RR75,50,0.00385
t3257,Male,Smoker,RR75,51,0.00415
t3257,Male,Smoker,RR75,52,0.00448
t3257,Male,Smoker,RR75,53,0.00484
t3257,Male,Smoker,RR75,54,0.00526
t3257,Male,Smoker,RR75,55,0.00572
t3257,Male,Smoker,RR75,56,0.00626
t3257,Male,Smoker,RR75,57,0.00686
t3257,Male,Smoker,RR75,58,0.00756
t3257,Male,Smoker,RR75,59,0.00835
t3257,Male,Smoker,RR75,60,0.00926
t3257,Male,Smoker,RR75,61,0.01031
t3257,Male,Smoker,RR75,62,0.0115
t3257,Male,Smoker,RR75,63,0.01282
t3257,Male,Smoker,RR75,64,0.01428
t3257,Male,Smoker,RR75,65,0.01589
t3257,Male,Smoker,RR75,66,0.01761
t3257,Male,Smoker,RR75,67,0.01944
t3257,Male,Smoker,RR75,68,0.02143
t3257,Male,Smoker,RR75,69,0.02364
t3257,Male,Smoker,RR75,70,0.02616
t3257,Male,Smoker,RR75,71,0.02905
t3257,Male,Smoker,RR75,72,0.03229
t3257,Male,Smoker,RR75,73,0.0358
t3257,Male,Smoker,RR75,74,0.03949
t3257,Male,Smoker,RR75,75,0.04325
t3257,Male,Smoker,RR75,76,0.04701
t3257,Male,Smoker,RR75,77,0.0508
t3257,Male,Smoker,RR75,78,0.05472
t3257,Male,Smoker,RR75,79,0.0589
t3257,Male,Smoker,RR75,80,0.0634
t3257,Male,Smoker,RR75,81,0.06815
t3257,Male,Smoker,RR75,82,0.07411
t3257,Male,Smoker,RR75,83,0.08172
t3257,Male,Smoker,RR75,84,0.09035
t3257,Male,Smoker,RR75,85,0.10015
t3257,Male,Smoker,RR75,86,0.11115
t3257,Male,Smoker,RR75,87,0.12331
t3257,Male,Smoker,RR75,88,0.13635
t3257,Male,Smoker,RR75,89,0.14991
t3257,Male,Smoker,RR75,90,0.16373
t3257,Male,Smoker,RR75,91,0.17742
t3257,Male,Smoker,RR75,92,0.19071
t3257,Male,Smoker,RR75,93,0.20327
t3257,Male,Smoker,RR75,94,0.21454
t3257,Male,Smoker,RR75,95,0.22652
t3257,Male,Smoker,RR75,96,0.24113
t3257,Male,Smoker,RR75,97,0.25732
t3257,Male,Smoker,RR75,98,0.2753
t3257,Male,Smoker,RR75,99,0.29479
t3257,Male,Smoker,RR75,100,0.31552
t3257,Male,Smoker,RR75,101,0.33699
t3257,Male,Smoker,RR75,102,0.35854
t3257,Male,Smoker,RR75,103,0.37981
t3257,Male,Smoker,RR75,104,0.40044
t3257,Male,Smoker,RR75,105,0.42009
t3257,Male,Smoker,RR75,106,0.4384
t3257,Male,Smoker,RR75,107,0.45501
t3257,Male,Smoker,RR75,108,0.46956
t3257,Male,Smoker,RR75,109,0.4817
t3257,Male,Smoker,RR75,110,0.49107
t3257,Male,Smoker,RR75,111,0.49731
t3257,Male,Smoker,RR75,112,0.5
t3257,Male,Smoker,RR75,113,0.5
t3257,Male,Smoker,RR75,114,0.5
t3257,Male,Smoker,RR75,115,0.5
t3257,Male,Smoker,RR75,116,0.5
t3257,Male,Smoker,RR75,117,0.5
t3257,Male,Smoker,RR75,118,0.5
t3257,Male,Smoker,RR75,119,0.5
t3257,Male,Smoker,RR75,120,0.5
t3258,Male,Smoker,RR100,18,6.7e-4
t3258,Male,Smoker,RR100,19,7e-4
t3258,Male,Smoker,RR100,20,7.2e-4
t3258,Male,Smoker,RR100,21,7.5e-4
t3258,Male,Smoker,RR100,22,7.8e-4
t3258,Male,Smoker,RR100,23,8e-4
t3258,Male,Smoker,RR100,24,8.3e-4
t3258,Male,Smoker,RR100,25,8.5e-4
t3258,Male,Smoker,RR100,26,8.4e-4
t3258,Male,Smoker,RR100,27,8.3e-4
t3258,Male,Smoker,RR100,28,8.2e-4
t3258,Male,Smoker,RR100,29,8.2e-4
t3258,Male,Smoker,RR100,30,8.4e-4
t3258,Male,Smoker,RR100,31,8.8e-4
t3258,Male,Smoker,RR100,32,9.5e-4
t3258,Male,Smoker,RR100,33,0.00102
t3258,Male,Smoker,RR100,34,0.0011
t3258,Male,Smoker,RR100,35,0.00119
t3258,Male,Smoker,RR100,36,0.0013
t3258,Male,Smoker,RR100,37,0.00142
t3258,Male,Smoker,RR100,38,0.00158
t3258,Male,Smoker,RR100,39,0.00179
t3258,Male,Smoker,RR100,40,0.00201
t3258,Male,Smoker,RR100,41,0.00224
t3258,Male,Smoker,RR100,42,0.00246
t3258,Male,Smoker,RR100,43,0.00265
t3258,Male,Smoker,RR100,44,0.00279
t3258,Male,Smoker,RR100,45,0.00294
t3258,Male,Smoker,RR100,46,0.00313
t3258,Male,Smoker,RR100,47,0.00334
t3258,Male,Smoker,RR100,48,0.00357
t3258,Male,Smoker,RR100,49,0.00383
t3258,Male,Smoker,RR100,50,0.00413
t3258,Male,Smoker,RR100,51,0.00447
t3258,Male,Smoker,RR100,52,0.00486
t3258,Male,Smoker,RR100,53,0.00528
t3258,Male,Smoker,RR100,54,0.00577
t3258,Male,Smoker,RR100,55,0.00632
t3258,Male,Smoker,RR100,56,0.00694
t3258,Male,Smoker,RR100,57,0.00765
t3258,Male,Smoker,RR100,58,0.00846
t3258,Male,Smoker,RR100,59,0.00939
t3258,Male,Smoker,RR100,60,0.01045
t3258,Male,Smoker,RR100,61,0.01166
t3258,Male,Smoker,RR100,62,0.01303
t3258,Male,Smoker,RR100,63,0.01453
t3258,Male,Smoker,RR100,64,0.01618
t3258,Male,Smoker,RR100,65,0.01798
t3258,Male,Smoker,RR100,66,0.01989
t3258,Male,Smoker,RR100,67,0.0219
t3258,Male,Smoker,RR100,68,0.02405
t3258,Male,Smoker,RR100,69,0.02641
t3258,Male,Smoker,RR100,70,0.02908
t3258,Male,Smoker,RR100,71,0.03211
t3258,Male,Smoker,RR100,72,0.03547
t3258,Male,Smoker,RR100,73,0.03908
t3258,Male,Smoker,RR100,74,0.04283
t3258,Male,Smoker,RR100,75,0.0466
t3258,Male,Smoker,RR100,76,0.05033
t3258,Male,Smoker,RR100,77,0.05404
t3258,Male,Smoker,RR100,78,0.05784
t3258,Male,Smoker,RR100,79,0.06188
t3258,Male,Smoker,RR100,80,0.06627
t3258,Male,Smoker,RR100,81,0.07094
t3258,Male,Smoker,RR100,82,0.07684
t3258,Male,Smoker,RR100,83,0.08442
t3258,Male,Smoker,RR100,84,0.09303
t3258,Male,Smoker,RR100,85,0.10279
t3258,Male,Smoker,RR100,86,0.11376
t3258,Male,Smoker,RR100,87,0.12586
t3258,Male,Smoker,RR100,88,0.13882
t3258,Male,Smoker,RR100,89,0.15225
t3258,Male,Smoker,RR100,90,0.16584
t3258,Male,Smoker,RR100,91,0.17917
t3258,Male,Smoker,RR100,92,0.19204
t3258,Male,Smoker,RR100,93,0.20412
t3258,Male,Smoker,RR100,94,0.21485
t3258,Male,Smoker,RR100,95,0.22652
t3258,Male,Smoker,RR100,96,0.24113
t3258,Male,Smoker,RR100,97,0.25732
t3258,Male,Smoker,RR100,98,0.2753
t3258,Male,Smoker,RR100,99,0.29479
t3258,Male,Smoker,RR100,100,0.31552
t3258,Male,Smoker,RR100,101,0.33699
t3258,Male,Smoker,RR100,102,0.35854
t3258,Male,Smoker,RR100,103,0.37981
t3258,Male,Smoker,RR100,104,0.40044
t3258,Male,Smoker,RR100,105,0.42009
t3258,Male,Smoker,RR100,106,0.4384
t3258,Male,Smoker,RR100,107,0.45501
t3258,Male,Smoker,RR100,108,0.46956
t3258,Male,Smoker,RR100,109,0.4817
t3258,Male,Smoker,RR100,110,0.49107
t3258,Male,Smoker,RR100,111,0.49731
t3258,Male,Smoker,RR100,112,0.5
t3258,Male,Smoker,RR100,113,0.5
t3258,Male,Smoker,RR100,114,0.5
t3258,Male,Smoker,RR100,115,0.5
t3258,Male,Smoker,RR100,116,0.5
t3258,Male,Smoker,RR100,117,0.5
t3258,Male,Smoker,RR100,118,0.5
t3258,Male,Smoker,RR100,119,0.5
t3258,Male,Smoker,RR100,120,0.5
t3259,Male,Smoker,RR125,18,7.8e-4
t3259,Male,Smoker,RR125,19,8.1e-4
t3259,Male,Smoker,RR125,20,8.3e-4
t3259,Male,Smoker,RR125,21,8.7e-4
t3259,Male,Smoker,RR125,22,8.9e-4
t3259,Male,Smoker,RR125,23,9.2e-4
t3259,Male,Smoker,RR125,24,9.5e-4
t3259,Male,Smoker,RR125,25,9.7e-4
t3259,Male,Smoker,RR125,26,9.6e-4
t3259,Male,Smoker,RR125,27,9.5e-4
t3259,Male,Smoker,RR125,28,9.4e-4
t3259,Male,Smoker,RR125,29,0.00093000000000000005
t3259,Male,Smoker,RR125,30,9.6e-4
t3259,Male,Smoker,RR125,31,0.00101
t3259,Male,Smoker,RR125,32,0.00108
t3259,Male,Smoker,RR125,33,0.00116
t3259,Male,Smoker,RR125,34,0.00125
t3259,Male,Smoker,RR125,35,0.00136
t3259,Male,Smoker,RR125,36,0.00148
t3259,Male,Smoker,RR125,37,0.00163
t3259,Male,Smoker,RR125,38,0.00181
t3259,Male,Smoker,RR125,39,0.00204
t3259,Male,Smoker,RR125,40,0.0023
t3259,Male,Smoker,RR125,41,0.00256
t3259,Male,Smoker,RR125,42,0.0028
t3259,Male,Smoker,RR125,43,0.00303
t3259,Male,Smoker,RR125,44,0.00319
t3259,Male,Smoker,RR125,45,0.00336
t3259,Male,Smoker,RR125,46,0.00358
t3259,Male,Smoker,RR125,47,0.00381
t3259,Male,Smoker,RR125,48,0.00407
t3259,Male,Smoker,RR125,49,0.00436
t3259,Male,Smoker,RR125,50,0.0047
t3259,Male,Smoker,RR125,51,0.00507
t3259,Male,Smoker,RR125,52,0.0055
t3259,Male,Smoker,RR125,53,0.00596
t3259,Male,Smoker,RR125,54,0.00649
t3259,Male,Smoker,RR125,55,0.00708
t3259,Male,Smoker,RR125,56,0.00775
t3259,Male,Smoker,RR125,57,0.0085
t3259,Male,Smoker,RR125,58,0.00936
t3259,Male,Smoker,RR125,59,0.01034
t3259,Male,Smoker,RR125,60,0.01145
t3259,Male,Smoker,RR125,61,0.01272
t3259,Male,Smoker,RR125,62,0.01414
t3259,Male,Smoker,RR125,63,0.0157
t3259,Male,Smoker,RR125,64,0.01742
t3259,Male,Smoker,RR125,65,0.01928
t3259,Male,Smoker,RR125,66,0.02125
t3259,Male,Smoker,RR125,67,0.02331
t3259,Male,Smoker,RR125,68,0.02553
t3259,Male,Smoker,RR125,69,0.02797
