table,gender,tobacco,relative_risk,issue_age,duration,q_sel
t3219,Female,Non-Smoker,RR50,36,22,0.00124
t3219,Female,Non-Smoker,RR50,36,23,0.00134
t3219,Female,Non-Smoker,RR50,36,24,0.00144
t3219,Female,Non-Smoker,RR50,36,25,0.00157
t3219,Female,Non-Smoker,RR50,37,1,5e-5
t3219,Female,Non-Smoker,RR50,37,2,8e-5
t3219,Female,Non-Smoker,RR50,37,3,1.3e-4
t3219,Female,Non-Smoker,RR50,37,4,1.7e-4
t3219,Female,Non-Smoker,RR50,37,5,1.9e-4
t3219,Female,Non-Smoker,RR50,37,6,2.1e-4
t3219,Female,Non-Smoker,RR50,37,7,2.4e-4
t3219,Female,Non-Smoker,RR50,37,8,2.5e-4
t3219,Female,Non-Smoker,RR50,37,9,2.6e-4
t3219,Female,Non-Smoker,RR50,37,10,3.1e-4
t3219,Female,Non-Smoker,RR50,37,11,3.6e-4
t3219,Female,Non-Smoker,RR50,37,12,4.3e-4
t3219,Female,Non-Smoker,RR50,37,13,5e-4
t3219,Female,Non-Smoker,RR50,37,14,5.5e-4
t3219,Female,Non-Smoker,RR50,37,15,6e-4
t3219,Female,Non-Smoker,RR50,37,16,6.6e-4
t3219,Female,Non-Smoker,RR50,37,17,7.3e-4
t3219,Female,Non-Smoker,RR50,37,18,8.3e-4
t3219,Female,Non-Smoker,RR50,37,19,9.6e-4
t3219,Female,Non-Smoker,RR50,37,20,0.0011
t3219,Female,Non-Smoker,RR50,37,21,0.00124
t3219,Female,Non-Smoker,RR50,37,22,0.00134
t3219,Female,Non-Smoker,RR50,37,23,0.00144
t3219,Female,Non-Smoker,RR50,37,24,0.00157
t3219,Female,Non-Smoker,RR50,37,25,0.00173
t3219,Female,Non-Smoker,RR50,38,1,6e-5
t3219,Female,Non-Smoker,RR50,38,2,9e-5
t3219,Female,Non-Smoker,RR50,38,3,1.4e-4
t3219,Female,Non-Smoker,RR50,38,4,1.7e-4
t3219,Female,Non-Smoker,RR50,38,5,2e-4
t3219,Female,Non-Smoker,RR50,38,6,2.3e-4
t3219,Female,Non-Smoker,RR50,38,7,2.4e-4
t3219,Female,Non-Smoker,RR50,38,8,2.6e-4
t3219,Female,Non-Smoker,RR50,38,9,2.8e-4
t3219,Female,Non-Smoker,RR50,38,10,3.3e-4
t3219,Female,Non-Smoker,RR50,38,11,4e-4
t3219,Female,Non-Smoker,RR50,38,12,4.7e-4
t3219,Female,Non-Smoker,RR50,38,13,5.3e-4
t3219,Female,Non-Smoker,RR50,38,14,5.8e-4
t3219,Female,Non-Smoker,RR50,38,15,6.4e-4
t3219,Female,Non-Smoker,RR50,38,16,7e-4
t3219,Female,Non-Smoker,RR50,38,17,7.9e-4
t3219,Female,Non-Smoker,RR50,38,18,9e-4
t3219,Female,Non-Smoker,RR50,38,19,0.00104
t3219,Female,Non-Smoker,RR50,38,20,0.00119
t3219,Female,Non-Smoker,RR50,38,21,0.00134
t3219,Female,Non-Smoker,RR50,38,22,0.00144
t3219,Female,Non-Smoker,RR50,38,23,0.00157
t3219,Female,Non-Smoker,RR50,38,24,0.00173
t3219,Female,Non-Smoker,RR50,38,25,0.00192
t3219,Female,Non-Smoker,RR50,39,1,6e-5
t3219,Female,Non-Smoker,RR50,39,2,9e-5
t3219,Female,Non-Smoker,RR50,39,3,1.4e-4
t3219,Female,Non-Smoker,RR50,39,4,1.8e-4
t3219,Female,Non-Smoker,RR50,39,5,2.1e-4
t3219,Female,Non-Smoker,RR50,39,6,2.4e-4
t3219,Female,Non-Smoker,RR50,39,7,2.5e-4
t3219,Female,Non-Smoker,RR50,39,8,2.7e-4
t3219,Female,Non-Smoker,RR50,39,9,3.1e-4
t3219,Female,Non-Smoker,RR50,39,10,3.7e-4
t3219,Female,Non-Smoker,RR50,39,11,4.4e-4
t3219,Female,Non-Smoker,RR50,39,12,5e-4
t3219,Female,Non-Smoker,RR50,39,13,5.7e-4
t3219,Female,Non-Smoker,RR50,39,14,6.2e-4
t3219,Female,Non-Smoker,RR50,39,15,6.8e-4
t3219,Female,Non-Smoker,RR50,39,16,7.6e-4
t3219,Female,Non-Smoker,RR50,39,17,8.6e-4
t3219,Female,Non-Smoker,RR50,39,18,9.8e-4
t3219,Female,Non-Smoker,RR50,39,19,0.00112
t3219,Female,Non-Smoker,RR50,39,20,0.00129
t3219,Female,Non-Smoker,RR50,39,21,0.00144
t3219,Female,Non-Smoker,RR50,39,22,0.00157
t3219,Female,Non-Smoker,RR50,39,23,0.00173
t3219,Female,Non-Smoker,RR50,39,24,0.00192
t3219,Female,Non-Smoker,RR50,39,25,0.00215
t3219,Female,Non-Smoker,RR50,40,1,6e-5
t3219,Female,Non-Smoker,RR50,40,2,9e-5
t3219,Female,Non-Smoker,RR50,40,3,1.4e-4
t3219,Female,Non-Smoker,RR50,40,4,1.9e-4
t3219,Female,Non-Smoker,RR50,40,5,2.3e-4
t3219,Female,Non-Smoker,RR50,40,6,2.5e-4
t3219,Female,Non-Smoker,RR50,40,7,2.7e-4
t3219,Female,Non-Smoker,RR50,40,8,3e-4
t3219,Female,Non-Smoker,RR50,40,9,3.4e-4
t3219,Female,Non-Smoker,RR50,40,10,4.1e-4
t3219,Female,Non-Smoker,RR50,40,11,4.8e-4
t3219,Female,Non-Smoker,RR50,40,12,5.4e-4
t3219,Female,Non-Smoker,RR50,40,13,6.1e-4
t3219,Female,Non-Smoker,RR50,40,14,6.7e-4
t3219,Female,Non-Smoker,RR50,40,15,7.3e-4
t3219,Female,Non-Smoker,RR50,40,16,8.2e-4
t3219,Female,Non-Smoker,RR50,40,17,0.00093000000000000005
t3219,Female,Non-Smoker,RR50,40,18,0.00106
t3219,Female,Non-Smoker,RR50,40,19,0.00122
t3219,Female,Non-Smoker,RR50,40,20,0.00139
t3219,Female,Non-Smoker,RR50,40,21,0.00157
t3219,Female,Non-Smoker,RR50,40,22,0.00173
t3219,Female,Non-Smoker,RR50,40,23,0.00192
t3219,Female,Non-Smoker,RR50,40,24,0.00215
t3219,Female,Non-Smoker,RR50,40,25,0.00241
t3219,Female,Non-Smoker,RR50,41,1,6e-5
t3219,Female,Non-Smoker,RR50,41,2,1e-4
t3219,Female,Non-Smoker,RR50,41,3,1.5e-4
t3219,Female,Non-Smoker,RR50,41,4,1.9e-4
t3219,Female,Non-Smoker,RR50,41,5,2.4e-4
t3219,Female,Non-Smoker,RR50,41,6,2.7e-4
t3219,Female,Non-Smoker,RR50,41,7,2.9e-4
t3219,Female,Non-Smoker,RR50,41,8,3.2e-4
t3219,Female,Non-Smoker,RR50,41,9,3.8e-4
t3219,Female,Non-Smoker,RR50,41,10,4.5e-4
t3219,Female,Non-Smoker,RR50,41,11,5.2e-4
t3219,Female,Non-Smoker,RR50,41,12,5.8e-4
t3219,Female,Non-Smoker,RR50,41,13,6.5e-4
t3219,Female,Non-Smoker,RR50,41,14,7.2e-4
t3219,Female,Non-Smoker,RR50,41,15,8e-4
t3219,Female,Non-Smoker,RR50,41,16,9e-4
t3219,Female,Non-Smoker,RR50,41,17,0.00102
t3219,Female,Non-Smoker,RR50,41,18,0.00116
t3219,Female,Non-Smoker,RR50,41,19,0.00133
t3219,Female,Non-Smoker,RR50,41,20,0.00152
t3219,Female,Non-Smoker,RR50,41,21,0.00173
t3219,Female,Non-Smoker,RR50,41,22,0.00192
t3219,Female,Non-Smoker,RR50,41,23,0.00215
t3219,Female,Non-Smoker,RR50,41,24,0.00241
t3219,Female,Non-Smoker,RR50,41,25,0.00271
t3219,Female,Non-Smoker,RR50,42,1,6e-5
t3219,Female,Non-Smoker,RR50,42,2,1e-4
t3219,Female,Non-Smoker,RR50,42,3,1.5e-4
t3219,Female,Non-Smoker,RR50,42,4,2e-4
t3219,Female,Non-Smoker,RR50,42,5,2.6e-4
t3219,Female,Non-Smoker,RR50,42,6,2.9e-4
t3219,Female,Non-Smoker,RR50,42,7,3.2e-4
t3219,Female,Non-Smoker,RR50,42,8,3.5e-4
t3219,Female,Non-Smoker,RR50,42,9,4.1e-4
t3219,Female,Non-Smoker,RR50,42,10,4.9e-4
t3219,Female,Non-Smoker,RR50,42,11,5.6e-4
t3219,Female,Non-Smoker,RR50,42,12,6.3e-4
t3219,Female,Non-Smoker,RR50,42,13,7e-4
t3219,Female,Non-Smoker,RR50,42,14,7.9e-4
t3219,Female,Non-Smoker,RR50,42,15,8.8e-4
t3219,Female,Non-Smoker,RR50,42,16,0.001
t3219,Female,Non-Smoker,RR50,42,17,0.00112
t3219,Female,Non-Smoker,RR50,42,18,0.00128
t3219,Female,Non-Smoker,RR50,42,19,0.00146
t3219,Female,Non-Smoker,RR50,42,20,0.00169
t3219,Female,Non-Smoker,RR50,42,21,0.00192
t3219,Female,Non-Smoker,RR50,42,22,0.00215
t3219,Female,Non-Smoker,RR50,42,23,0.00241
t3219,Female,Non-Smoker,RR50,42,24,0.00271
t3219,Female,Non-Smoker,RR50,42,25,0.00304
t3219,Female,Non-Smoker,RR50,43,1,7e-5
t3219,Female,Non-Smoker,RR50,43,2,1.1e-4
t3219,Female,Non-Smoker,RR50,43,3,1.5e-4
t3219,Female,Non-Smoker,RR50,43,4,2.2e-4
t3219,Female,Non-Smoker,RR50,43,5,2.8e-4
t3219,Female,Non-Smoker,RR50,43,6,3.1e-4
t3219,Female,Non-Smoker,RR50,43,7,3.4e-4
t3219,Female,Non-Smoker,RR50,43,8,3.8e-4
t3219,Female,Non-Smoker,RR50,43,9,4.5e-4
t3219,Female,Non-Smoker,RR50,43,10,5.3e-4
t3219,Female,Non-Smoker,RR50,43,11,6e-4
t3219,Female,Non-Smoker,RR50,43,12,6.8e-4
t3219,Female,Non-Smoker,RR50,43,13,7.7e-4
t3219,Female,Non-Smoker,RR50,43,14,8.7e-4
t3219,Female,Non-Smoker,RR50,43,15,9.8e-4
t3219,Female,Non-Smoker,RR50,43,16,0.00111
t3219,Female,Non-Smoker,RR50,43,17,0.00125
t3219,Female,Non-Smoker,RR50,43,18,0.00143
t3219,Female,Non-Smoker,RR50,43,19,0.00163
t3219,Female,Non-Smoker,RR50,43,20,0.00188
t3219,Female,Non-Smoker,RR50,43,21,0.00215
t3219,Female,Non-Smoker,RR50,43,22,0.00241
t3219,Female,Non-Smoker,RR50,43,23,0.00271
t3219,Female,Non-Smoker,RR50,43,24,0.00304
t3219,Female,Non-Smoker,RR50,43,25,0.0034
t3219,Female,Non-Smoker,RR50,44,1,8e-5
t3219,Female,Non-Smoker,RR50,44,2,1.1e-4
t3219,Female,Non-Smoker,RR50,44,3,1.7e-4
t3219,Female,Non-Smoker,RR50,44,4,2.5e-4
t3219,Female,Non-Smoker,RR50,44,5,3e-4
t3219,Female,Non-Smoker,RR50,44,6,3.3e-4
t3219,Female,Non-Smoker,RR50,44,7,3.6e-4
t3219,Female,Non-Smoker,RR50,44,8,4.2e-4
t3219,Female,Non-Smoker,RR50,44,9,5e-4
t3219,Female,Non-Smoker,RR50,44,10,5.8e-4
t3219,Female,Non-Smoker,RR50,44,11,6.5e-4
t3219,Female,Non-Smoker,RR50,44,12,7.4e-4
t3219,Female,Non-Smoker,RR50,44,13,8.5e-4
t3219,Female,Non-Smoker,RR50,44,14,9.7e-4
t3219,Female,Non-Smoker,RR50,44,15,0.00109
t3219,Female,Non-Smoker,RR50,44,16,0.00123
t3219,Female,Non-Smoker,RR50,44,17,0.00139
t3219,Female,Non-Smoker,RR50,44,18,0.00158
t3219,Female,Non-Smoker,RR50,44,19,0.00181
t3219,Female,Non-Smoker,RR50,44,20,0.0021
t3219,Female,Non-Smoker,RR50,44,21,0.00241
t3219,Female,Non-Smoker,RR50,44,22,0.00271
t3219,Female,Non-Smoker,RR50,44,23,0.00304
t3219,Female,Non-Smoker,RR50,44,24,0.0034
t3219,Female,Non-Smoker,RR50,44,25,0.0038
t3219,Female,Non-Smoker,RR50,45,1,9e-5
t3219,Female,Non-Smoker,RR50,45,2,1.1e-4
t3219,Female,Non-Smoker,RR50,45,3,1.8e-4
t3219,Female,Non-Smoker,RR50,45,4,2.8e-4
t3219,Female,Non-Smoker,RR50,45,5,3.3e-4
t3219,Female,Non-Smoker,RR50,45,6,3.6e-4
t3219,Female,Non-Smoker,RR50,45,7,4e-4
t3219,Female,Non-Smoker,RR50,45,8,4.6e-4
t3219,Female,Non-Smoker,RR50,45,9,5.4e-4
t3219,Female,Non-Smoker,RR50,45,10,6.2e-4
t3219,Female,Non-Smoker,RR50,45,11,7.1e-4
t3219,Female,Non-Smoker,RR50,45,12,8.2e-4
t3219,Female,Non-Smoker,RR50,45,13,9.5e-4
t3219,Female,Non-Smoker,RR50,45,14,0.00109
t3219,Female,Non-Smoker,RR50,45,15,0.00123
t3219,Female,Non-Smoker,RR50,45,16,0.00138
t3219,Female,Non-Smoker,RR50,45,17,0.00156
t3219,Female,Non-Smoker,RR50,45,18,0.00178
t3219,Female,Non-Smoker,RR50,45,19,0.00204
t3219,Female,Non-Smoker,RR50,45,20,0.00236
t3219,Female,Non-Smoker,RR50,45,21,0.00271
t3219,Female,Non-Smoker,RR50,45,22,0.00304
t3219,Female,Non-Smoker,RR50,45,23,0.0034
t3219,Female,Non-Smoker,RR50,45,24,0.0038
t3219,Female,Non-Smoker,RR50,45,25,0.00427
t3219,Female,Non-Smoker,RR50,46,1,1e-4
t3219,Female,Non-Smoker,RR50,46,2,1.2e-4
t3219,Female,Non-Smoker,RR50,46,3,2.1e-4
t3219,Female,Non-Smoker,RR50,46,4,3.1e-4
t3219,Female,Non-Smoker,RR50,46,5,3.5e-4
t3219,Female,Non-Smoker,RR50,46,6,3.9e-4
t3219,Female,Non-Smoker,RR50,46,7,4.4e-4
t3219,Female,Non-Smoker,RR50,46,8,5.1e-4
t3219,Female,Non-Smoker,RR50,46,9,5.9e-4
t3219,Female,Non-Smoker,RR50,46,10,6.8e-4
t3219,Female,Non-Smoker,RR50,46,11,7.8e-4
t3219,Female,Non-Smoker,RR50,46,12,9.1e-4
t3219,Female,Non-Smoker,RR50,46,13,0.00107
t3219,Female,Non-Smoker,RR50,46,14,0.00123
t3219,Female,Non-Smoker,RR50,46,15,0.00137
t3219,Female,Non-Smoker,RR50,46,16,0.00155
t3219,Female,Non-Smoker,RR50,46,17,0.00176
t3219,Female,Non-Smoker,RR50,46,18,0.002
t3219,Female,Non-Smoker,RR50,46,19,0.0023
t3219,Female,Non-Smoker,RR50,46,20,0.00265
t3219,Female,Non-Smoker,RR50,46,21,0.00304
t3219,Female,Non-Smoker,RR50,46,22,0.0034
t3219,Female,Non-Smoker,RR50,46,23,0.0038
t3219,Female,Non-Smoker,RR50,46,24,0.00427
t3219,Female,Non-Smoker,RR50,46,25,0.00482
t3219,Female,Non-Smoker,RR50,47,1,1.1e-4
t3219,Female,Non-Smoker,RR50,47,2,1.2e-4
t3219,Female,Non-Smoker,RR50,47,3,2.4e-4
t3219,Female,Non-Smoker,RR50,47,4,3.3e-4
t3219,Female,Non-Smoker,RR50,47,5,3.8e-4
t3219,Female,Non-Smoker,RR50,47,6,4.3e-4
t3219,Female,Non-Smoker,RR50,47,7,4.8e-4
t3219,Female,Non-Smoker,RR50,47,8,5.6e-4
t3219,Female,Non-Smoker,RR50,47,9,6.4e-4
t3219,Female,Non-Smoker,RR50,47,10,7.4e-4
t3219,Female,Non-Smoker,RR50,47,11,8.6e-4
t3219,Female,Non-Smoker,RR50,47,12,0.00102
t3219,Female,Non-Smoker,RR50,47,13,0.0012
t3219,Female,Non-Smoker,RR50,47,14,0.00137
t3219,Female,Non-Smoker,RR50,47,15,0.00154
t3219,Female,Non-Smoker,RR50,47,16,0.00175
t3219,Female,Non-Smoker,RR50,47,17,0.00198
t3219,Female,Non-Smoker,RR50,47,18,0.00225
t3219,Female,Non-Smoker,RR50,47,19,0.00258
t3219,Female,Non-Smoker,RR50,47,20,0.00296
t3219,Female,Non-Smoker,RR50,47,21,0.0034
t3219,Female,Non-Smoker,RR50,47,22,0.0038
t3219,Female,Non-Smoker,RR50,47,23,0.00427
t3219,Female,Non-Smoker,RR50,47,24,0.00482
t3219,Female,Non-Smoker,RR50,47,25,0.00549
t3219,Female,Non-Smoker,RR50,48,1,1.1e-4
t3219,Female,Non-Smoker,RR50,48,2,1.4e-4
t3219,Female,Non-Smoker,RR50,48,3,2.9e-4
t3219,Female,Non-Smoker,RR50,48,4,3.6e-4
t3219,Female,Non-Smoker,RR50,48,5,4.3e-4
t3219,Female,Non-Smoker,RR50,48,6,4.8e-4
t3219,Female,Non-Smoker,RR50,48,7,5.4e-4
t3219,Female,Non-Smoker,RR50,48,8,6.2e-4
t3219,Female,Non-Smoker,RR50,48,9,7e-4
t3219,Female,Non-Smoker,RR50,48,10,8.1e-4
t3219,Female,Non-Smoker,RR50,48,11,9.6e-4
t3219,Female,Non-Smoker,RR50,48,12,0.00115
t3219,Female,Non-Smoker,RR50,48,13,0.00136
t3219,Female,Non-Smoker,RR50,48,14,0.00154
t3219,Female,Non-Smoker,RR50,48,15,0.00173
t3219,Female,Non-Smoker,RR50,48,16,0.00196
t3219,Female,Non-Smoker,RR50,48,17,0.00224
t3219,Female,Non-Smoker,RR50,48,18,0.00254
t3219,Female,Non-Smoker,RR50,48,19,0.0029
t3219,Female,Non-Smoker,RR50,48,20,0.00331
t3219,Female,Non-Smoker,RR50,48,21,0.0038
t3219,Female,Non-Smoker,RR50,48,22,0.00427
t3219,Female,Non-Smoker,RR50,48,23,0.00482
t3219,Female,Non-Smoker,RR50,48,24,0.00549
t3219,Female,Non-Smoker,RR50,48,25,0.00628
t3219,Female,Non-Smoker,RR50,49,1,1.2e-4
t3219,Female,Non-Smoker,RR50,49,2,1.6e-4
t3219,Female,Non-Smoker,RR50,49,3,3.4e-4
t3219,Female,Non-Smoker,RR50,49,4,4.1e-4
t3219,Female,Non-Smoker,RR50,49,5,4.7e-4
t3219,Female,Non-Smoker,RR50,49,6,5.3e-4
t3219,Female,Non-Smoker,RR50,49,7,6e-4
t3219,Female,Non-Smoker,RR50,49,8,6.8e-4
t3219,Female,Non-Smoker,RR50,49,9,7.8e-4
t3219,Female,Non-Smoker,RR50,49,10,9e-4
t3219,Female,Non-Smoker,RR50,49,11,0.00107
t3219,Female,Non-Smoker,RR50,49,12,0.00128
t3219,Female,Non-Smoker,RR50,49,13,0.00151
t3219,Female,Non-Smoker,RR50,49,14,0.00172
t3219,Female,Non-Smoker,RR50,49,15,0.00193
t3219,Female,Non-Smoker,RR50,49,16,0.00219
t3219,Female,Non-Smoker,RR50,49,17,0.00251
t3219,Female,Non-Smoker,RR50,49,18,0.00285
t3219,Female,Non-Smoker,RR50,49,19,0.00324
t3219,Female,Non-Smoker,RR50,49,20,0.00371
t3219,Female,Non-Smoker,RR50,49,21,0.00427
t3219,Female,Non-Smoker,RR50,49,22,0.00482
t3219,Female,Non-Smoker,RR50,49,23,0.00549
t3219,Female,Non-Smoker,RR50,49,24,0.00628
t3219,Female,Non-Smoker,RR50,49,25,0.00723
t3219,Female,Non-Smoker,RR50,50,1,1.2e-4
t3219,Female,Non-Smoker,RR50,50,2,2.1e-4
t3219,Female,Non-Smoker,RR50,50,3,3.8e-4
t3219,Female,Non-Smoker,RR50,50,4,4.7e-4
t3219,Female,Non-Smoker,RR50,50,5,5.3e-4
t3219,Female,Non-Smoker,RR50,50,6,5.9e-4
t3219,Female,Non-Smoker,RR50,50,7,6.7e-4
t3219,Female,Non-Smoker,RR50,50,8,7.5e-4
t3219,Female,Non-Smoker,RR50,50,9,8.6e-4
t3219,Female,Non-Smoker,RR50,50,10,0.001
t3219,Female,Non-Smoker,RR50,50,11,0.00119
t3219,Female,Non-Smoker,RR50,50,12,0.00142
t3219,Female,Non-Smoker,RR50,50,13,0.00166
t3219,Female,Non-Smoker,RR50,50,14,0.00188
t3219,Female,Non-Smoker,RR50,50,15,0.00213
t3219,Female,Non-Smoker,RR50,50,16,0.00244
t3219,Female,Non-Smoker,RR50,50,17,0.00279
t3219,Female,Non-Smoker,RR50,50,18,0.00317
t3219,Female,Non-Smoker,RR50,50,19,0.00361
t3219,Female,Non-Smoker,RR50,50,20,0.00416
t3219,Female,Non-Smoker,RR50,50,21,0.00482
t3219,Female,Non-Smoker,RR50,50,22,0.00549
t3219,Female,Non-Smoker,RR50,50,23,0.00628
t3219,Female,Non-Smoker,RR50,50,24,0.00723
t3219,Female,Non-Smoker,RR50,50,25,0.00834
t3219,Female,Non-Smoker,RR50,51,1,1.3e-4
t3219,Female,Non-Smoker,RR50,51,2,2.7e-4
t3219,Female,Non-Smoker,RR50,51,3,4.3e-4
t3219,Female,Non-Smoker,RR50,51,4,5.2e-4
t3219,Female,Non-Smoker,RR50,51,5,5.9e-4
t3219,Female,Non-Smoker,RR50,51,6,6.6e-4
t3219,Female,Non-Smoker,RR50,51,7,7.4e-4
t3219,Female,Non-Smoker,RR50,51,8,8.3e-4
t3219,Female,Non-Smoker,RR50,51,9,9.6e-4
t3219,Female,Non-Smoker,RR50,51,10,0.00113
t3219,Female,Non-Smoker,RR50,51,11,0.00133
t3219,Female,Non-Smoker,RR50,51,12,0.00156
t3219,Female,Non-Smoker,RR50,51,13,0.00181
t3219,Female,Non-Smoker,RR50,51,14,0.00206
t3219,Female,Non-Smoker,RR50,51,15,0.00235
t3219,Female,Non-Smoker,RR50,51,16,0.00271
t3219,Female,Non-Smoker,RR50,51,17,0.0031
t3219,Female,Non-Smoker,RR50,51,18,0.00352
t3219,Female,Non-Smoker,RR50,51,19,0.00402
t3219,Female,Non-Smoker,RR50,51,20,0.00467
t3219,Female,Non-Smoker,RR50,51,21,0.00549
t3219,Female,Non-Smoker,RR50,51,22,0.00628
t3219,Female,Non-Smoker,RR50,51,23,0.00723
t3219,Female,Non-Smoker,RR50,51,24,0.00834
t3219,Female,Non-Smoker,RR50,51,25,0.00966
t3219,Female,Non-Smoker,RR50,52,1,1.3e-4
t3219,Female,Non-Smoker,RR50,52,2,3.5e-4
t3219,Female,Non-Smoker,RR50,52,3,4.8e-4
t3219,Female,Non-Smoker,RR50,52,4,5.7e-4
t3219,Female,Non-Smoker,RR50,52,5,6.5e-4
t3219,Female,Non-Smoker,RR50,52,6,7.3e-4
t3219,Female,Non-Smoker,RR50,52,7,8.2e-4
t3219,Female,Non-Smoker,RR50,52,8,0.00093000000000000005
t3219,Female,Non-Smoker,RR50,52,9,0.00108
t3219,Female,Non-Smoker,RR50,52,10,0.00127
t3219,Female,Non-Smoker,RR50,52,11,0.00149
t3219,Female,Non-Smoker,RR50,52,12,0.00172
t3219,Female,Non-Smoker,RR50,52,13,0.00198
t3219,Female,Non-Smoker,RR50,52,14,0.00226
t3219,Female,Non-Smoker,RR50,52,15,0.00261
t3219,Female,Non-Smoker,RR50,52,16,0.00303
t3219,Female,Non-Smoker,RR50,52,17,0.00343
t3219,Female,Non-Smoker,RR50,52,18,0.00389
t3219,Female,Non-Smoker,RR50,52,19,0.00451
t3219,Female,Non-Smoker,RR50,52,20,0.00532
t3219,Female,Non-Smoker,RR50,52,21,0.00628
t3219,Female,Non-Smoker,RR50,52,22,0.00723
t3219,Female,Non-Smoker,RR50,52,23,0.00834
t3219,Female,Non-Smoker,RR50,52,24,0.00966
t3219,Female,Non-Smoker,RR50,52,25,0.01119
t3219,Female,Non-Smoker,RR50,53,1,1.4e-4
t3219,Female,Non-Smoker,RR50,53,2,3.9e-4
t3219,Female,Non-Smoker,RR50,53,3,5.2e-4
t3219,Female,Non-Smoker,RR50,53,4,6.2e-4
t3219,Female,Non-Smoker,RR50,53,5,7.1e-4
t3219,Female,Non-Smoker,RR50,53,6,8.1e-4
t3219,Female,Non-Smoker,RR50,53,7,9.2e-4
t3219,Female,Non-Smoker,RR50,53,8,0.00105
t3219,Female,Non-Smoker,RR50,53,9,0.00122
t3219,Female,Non-Smoker,RR50,53,10,0.00144
t3219,Female,Non-Smoker,RR50,53,11,0.00166
t3219,Female,Non-Smoker,RR50,53,12,0.00189
t3219,Female,Non-Smoker,RR50,53,13,0.00217
t3219,Female,Non-Smoker,RR50,53,14,0.0025
t3219,Female,Non-Smoker,RR50,53,15,0.0029
t3219,Female,Non-Smoker,RR50,53,16,0.00336
t3219,Female,Non-Smoker,RR50,53,17,0.00385
t3219,Female,Non-Smoker,RR50,53,18,0.00445
t3219,Female,Non-Smoker,RR50,53,19,0.00518
t3219,Female,Non-Smoker,RR50,53,20,0.00608
t3219,Female,Non-Smoker,RR50,53,21,0.00723
t3219,Female,Non-Smoker,RR50,53,22,0.00834
t3219,Female,Non-Smoker,RR50,53,23,0.00966
t3219,Female,Non-Smoker,RR50,53,24,0.01119
t3219,Female,Non-Smoker,RR50,53,25,0.013
t3219,Female,Non-Smoker,RR50,54,1,1.4e-4
t3219,Female,Non-Smoker,RR50,54,2,4e-4
t3219,Female,Non-Smoker,RR50,54,3,5.5e-4
t3219,Female,Non-Smoker,RR50,54,4,6.6e-4
t3219,Female,Non-Smoker,RR50,54,5,7.9e-4
t3219,Female,Non-Smoker,RR50,54,6,9e-4
t3219,Female,Non-Smoker,RR50,54,7,0.00103
t3219,Female,Non-Smoker,RR50,54,8,0.00119
t3219,Female,Non-Smoker,RR50,54,9,0.00139
t3219,Female,Non-Smoker,RR50,54,10,0.00162
t3219,Female,Non-Smoker,RR50,54,11,0.00185
t3219,Female,Non-Smoker,RR50,54,12,0.00209
t3219,Female,Non-Smoker,RR50,54,13,0.00239
t3219,Female,Non-Smoker,RR50,54,14,0.00278
t3219,Female,Non-Smoker,RR50,54,15,0.00326
t3219,Female,Non-Smoker,RR50,54,16,0.0038
t3219,Female,Non-Smoker,RR50,54,17,0.00438
t3219,Female,Non-Smoker,RR50,54,18,0.00511
t3219,Female,Non-Smoker,RR50,54,19,0.00598
t3219,Female,Non-Smoker,RR50,54,20,0.00705
t3219,Female,Non-Smoker,RR50,54,21,0.00834
t3219,Female,Non-Smoker,RR50,54,22,0.00966
t3219,Female,Non-Smoker,RR50,54,23,0.01119
t3219,Female,Non-Smoker,RR50,54,24,0.013
t3219,Female,Non-Smoker,RR50,54,25,0.01516
t3219,Female,Non-Smoker,RR50,55,1,1.5e-4
t3219,Female,Non-Smoker,RR50,55,2,4.1e-4
t3219,Female,Non-Smoker,RR50,55,3,5.8e-4
t3219,Female,Non-Smoker,RR50,55,4,7e-4
t3219,Female,Non-Smoker,RR50,55,5,8.8e-4
t3219,Female,Non-Smoker,RR50,55,6,0.00102
t3219,Female,Non-Smoker,RR50,55,7,0.00118
t3219,Female,Non-Smoker,RR50,55,8,0.00135
t3219,Female,Non-Smoker,RR50,55,9,0.00157
t3219,Female,Non-Smoker,RR50,55,10,0.00181
t3219,Female,Non-Smoker,RR50,55,11,0.00204
t3219,Female,Non-Smoker,RR50,55,12,0.00229
t3219,Female,Non-Smoker,RR50,55,13,0.00266
t3219,Female,Non-Smoker,RR50,55,14,0.00313
t3219,Female,Non-Smoker,RR50,55,15,0.00369
t3219,Female,Non-Smoker,RR50,55,16,0.00433
t3219,Female,Non-Smoker,RR50,55,17,0.00503
t3219,Female,Non-Smoker,RR50,55,18,0.00588
t3219,Female,Non-Smoker,RR50,55,19,0.00697
t3219,Female,Non-Smoker,RR50,55,20,0.00834
t3219,Female,Non-Smoker,RR50,55,21,0.00966
t3219,Female,Non-Smoker,RR50,55,22,0.01119
t3219,Female,Non-Smoker,RR50,55,23,0.013
t3219,Female,Non-Smoker,RR50,55,24,0.01516
t3219,Female,Non-Smoker,RR50,55,25,0.01778
t3219,Female,Non-Smoker,RR50,56,1,1.5e-4
t3219,Female,Non-Smoker,RR50,56,2,4.2e-4
t3219,Female,Non-Smoker,RR50,56,3,5.9e-4
t3219,Female,Non-Smoker,RR50,56,4,7.5e-4
t3219,Female,Non-Smoker,RR50,56,5,9.9e-4
