table,gender,tobacco,relative_risk,attained_age,q_ult
t3254,Male,Non-Smoker,RR125,22,8.7e-4
t3254,Male,Non-Smoker,RR125,23,8.4e-4
t3254,Male,Non-Smoker,RR125,24,8.3e-4
t3254,Male,Non-Smoker,RR125,25,8.3e-4
t3254,Male,Non-Smoker,RR125,26,7.1e-4
t3254,Male,Non-Smoker,RR125,27,6.8e-4
t3254,Male,Non-Smoker,RR125,28,6.1e-4
t3254,Male,Non-Smoker,RR125,29,5.7e-4
t3254,Male,Non-Smoker,RR125,30,5.4e-4
t3254,Male,Non-Smoker,RR125,31,5.6e-4
t3254,Male,Non-Smoker,RR125,32,5.8e-4
t3254,Male,Non-Smoker,RR125,33,6.6e-4
t3254,Male,Non-Smoker,RR125,34,7.6e-4
t3254,Male,Non-Smoker,RR125,35,8.8e-4
t3254,Male,Non-Smoker,RR125,36,0.00103
t3254,Male,Non-Smoker,RR125,37,0.00117
t3254,Male,Non-Smoker,RR125,38,0.00128
t3254,Male,Non-Smoker,RR125,39,0.00135
t3254,Male,Non-Smoker,RR125,40,0.00141
t3254,Male,Non-Smoker,RR125,41,0.0015
t3254,Male,Non-Smoker,RR125,42,0.00159
t3254,Male,Non-Smoker,RR125,43,0.00169
t3254,Male,Non-Smoker,RR125,44,0.00177
t3254,Male,Non-Smoker,RR125,45,0.00182
t3254,Male,Non-Smoker,RR125,46,0.00189
t3254,Male,Non-Smoker,RR125,47,0.00196
t3254,Male,Non-Smoker,RR125,48,0.00203
t3254,Male,Non-Smoker,RR125,49,0.00213
t3254,Male,Non-Smoker,RR125,50,0.00224
t3254,Male,Non-Smoker,RR125,51,0.0024
t3254,Male,Non-Smoker,RR125,52,0.00262
t3254,Male,Non-Smoker,RR125,53,0.00287
t3254,Male,Non-Smoker,RR125,54,0.00314
t3254,Male,Non-Smoker,RR125,55,0.0034
t3254,Male,Non-Smoker,RR125,56,0.00365
t3254,Male,Non-Smoker,RR125,57,0.00389
t3254,Male,Non-Smoker,RR125,58,0.00415
t3254,Male,Non-Smoker,RR125,59,0.00444
t3254,Male,Non-Smoker,RR125,60,0.00481
t3254,Male,Non-Smoker,RR125,61,0.00528
t3254,Male,Non-Smoker,RR125,62,0.00588
t3254,Male,Non-Smoker,RR125,63,0.00656
t3254,Male,Non-Smoker,RR125,64,0.0073
t3254,Male,Non-Smoker,RR125,65,0.00811
t3254,Male,Non-Smoker,RR125,66,0.00896
t3254,Male,Non-Smoker,RR125,67,0.00988
t3254,Male,Non-Smoker,RR125,68,0.01088
t3254,Male,Non-Smoker,RR125,69,0.012
t3254,Male,Non-Smoker,RR125,70,0.01332
t3254,Male,Non-Smoker,RR125,71,0.014880000000000001
t3254,Male,Non-Smoker,RR125,72,0.01672
t3254,Male,Non-Smoker,RR125,73,0.01886
t3254,Male,Non-Smoker,RR125,74,0.02128
t3254,Male,Non-Smoker,RR125,75,0.02397
t3254,Male,Non-Smoker,RR125,76,0.0269
t3254,Male,Non-Smoker,RR125,77,0.0301
t3254,Male,Non-Smoker,RR125,78,0.03362
t3254,Male,Non-Smoker,RR125,79,0.03762
t3254,Male,Non-Smoker,RR125,80,0.04221
t3254,Male,Non-Smoker,RR125,81,0.04768
t3254,Male,Non-Smoker,RR125,82,0.05379
t3254,Male,Non-Smoker,RR125,83,0.06077
t3254,Male,Non-Smoker,RR125,84,0.06881
t3254,Male,Non-Smoker,RR125,85,0.07811
t3254,Male,Non-Smoker,RR125,86,0.0888
t3254,Male,Non-Smoker,RR125,87,0.10097
t3254,Male,Non-Smoker,RR125,88,0.11461
t3254,Male,Non-Smoker,RR125,89,0.1292
t3254,Male,Non-Smoker,RR125,90,0.14453
t3254,Male,Non-Smoker,RR125,91,0.15949
t3254,Male,Non-Smoker,RR125,92,0.17403
t3254,Male,Non-Smoker,RR125,93,0.18795
t3254,Male,Non-Smoker,RR125,94,0.20049
t3254,Male,Non-Smoker,RR125,95,0.21108
t3254,Male,Non-Smoker,RR125,96,0.22779
t3254,Male,Non-Smoker,RR125,97,0.24559
t3254,Male,Non-Smoker,RR125,98,0.26495
t3254,Male,Non-Smoker,RR125,99,0.28546
t3254,Male,Non-Smoker,RR125,100,0.3067
t3254,Male,Non-Smoker,RR125,101,0.32825
t3254,Male,Non-Smoker,RR125,102,0.35002
t3254,Male,Non-Smoker,RR125,103,0.37165
t3254,Male,Non-Smoker,RR125,104,0.39279
t3254,Male,Non-Smoker,RR125,105,0.41305
t3254,Male,Non-Smoker,RR125,106,0.43208
t3254,Male,Non-Smoker,RR125,107,0.44951
t3254,Male,Non-Smoker,RR125,108,0.46498
t3254,Male,Non-Smoker,RR125,109,0.47812
t3254,Male,Non-Smoker,RR125,110,0.48857
t3254,Male,Non-Smoker,RR125,111,0.49595
t3254,Male,Non-Smoker,RR125,112,0.5
t3254,Male,Non-Smoker,RR125,113,0.5
t3254,Male,Non-Smoker,RR125,114,0.5
t3254,Male,Non-Smoker,RR125,115,0.5
t3254,Male,Non-Smoker,RR125,116,0.5
t3254,Male,Non-Smoker,RR125,117,0.5
t3254,Male,Non-Smoker,RR125,118,0.5
t3254,Male,Non-Smoker,RR125,119,0.5
t3254,Male,Non-Smoker,RR125,120,0.5
t3255,Male,Non-Smoker,RR150,18,0.00101
t3255,Male,Non-Smoker,RR150,19,0.00105
t3255,Male,Non-Smoker,RR150,20,0.00108
t3255,Male,Non-Smoker,RR150,21,0.00113
t3255,Male,Non-Smoker,RR150,22,0.00109
t3255,Male,Non-Smoker,RR150,23,0.00105
t3255,Male,Non-Smoker,RR150,24,0.00104
t3255,Male,Non-Smoker,RR150,25,0.00104
t3255,Male,Non-Smoker,RR150,26,8.8e-4
t3255,Male,Non-Smoker,RR150,27,8.5e-4
t3255,Male,Non-Smoker,RR150,28,7.7e-4
t3255,Male,Non-Smoker,RR150,29,7.1e-4
t3255,Male,Non-Smoker,RR150,30,6.7e-4
t3255,Male,Non-Smoker,RR150,31,7e-4
t3255,Male,Non-Smoker,RR150,32,7.3e-4
t3255,Male,Non-Smoker,RR150,33,8.3e-4
t3255,Male,Non-Smoker,RR150,34,9.5e-4
t3255,Male,Non-Smoker,RR150,35,0.0011
t3255,Male,Non-Smoker,RR150,36,0.00129
t3255,Male,Non-Smoker,RR150,37,0.00146
t3255,Male,Non-Smoker,RR150,38,0.0016
t3255,Male,Non-Smoker,RR150,39,0.00169
t3255,Male,Non-Smoker,RR150,40,0.00177
t3255,Male,Non-Smoker,RR150,41,0.00187
t3255,Male,Non-Smoker,RR150,42,0.00199
t3255,Male,Non-Smoker,RR150,43,0.00211
t3255,Male,Non-Smoker,RR150,44,0.00221
t3255,Male,Non-Smoker,RR150,45,0.00228
t3255,Male,Non-Smoker,RR150,46,0.00236
t3255,Male,Non-Smoker,RR150,47,0.00244
t3255,Male,Non-Smoker,RR150,48,0.00254
t3255,Male,Non-Smoker,RR150,49,0.00265
t3255,Male,Non-Smoker,RR150,50,0.00278
t3255,Male,Non-Smoker,RR150,51,0.00298
t3255,Male,Non-Smoker,RR150,52,0.00327
t3255,Male,Non-Smoker,RR150,53,0.0036
t3255,Male,Non-Smoker,RR150,54,0.00394
t3255,Male,Non-Smoker,RR150,55,0.00429
t3255,Male,Non-Smoker,RR150,56,0.0046
t3255,Male,Non-Smoker,RR150,57,0.00491
t3255,Male,Non-Smoker,RR150,58,0.00522
t3255,Male,Non-Smoker,RR150,59,0.00558
t3255,Male,Non-Smoker,RR150,60,0.00602
t3255,Male,Non-Smoker,RR150,61,0.00659
t3255,Male,Non-Smoker,RR150,62,0.00731
t3255,Male,Non-Smoker,RR150,63,0.00811
t3255,Male,Non-Smoker,RR150,64,0.00899
t3255,Male,Non-Smoker,RR150,65,0.00992
t3255,Male,Non-Smoker,RR150,66,0.01089
t3255,Male,Non-Smoker,RR150,67,0.01193
t3255,Male,Non-Smoker,RR150,68,0.01305
t3255,Male,Non-Smoker,RR150,69,0.0143
t3255,Male,Non-Smoker,RR150,70,0.01575
t3255,Male,Non-Smoker,RR150,71,0.01747
t3255,Male,Non-Smoker,RR150,72,0.01948
t3255,Male,Non-Smoker,RR150,73,0.02181
t3255,Male,Non-Smoker,RR150,74,0.02443
t3255,Male,Non-Smoker,RR150,75,0.02731
t3255,Male,Non-Smoker,RR150,76,0.03042
t3255,Male,Non-Smoker,RR150,77,0.0338
t3255,Male,Non-Smoker,RR150,78,0.03748
t3255,Male,Non-Smoker,RR150,79,0.04164
t3255,Male,Non-Smoker,RR150,80,0.04639
t3255,Male,Non-Smoker,RR150,81,0.05216
t3255,Male,Non-Smoker,RR150,82,0.05858
t3255,Male,Non-Smoker,RR150,83,0.0659
t3255,Male,Non-Smoker,RR150,84,0.07431
t3255,Male,Non-Smoker,RR150,85,0.08399
t3255,Male,Non-Smoker,RR150,86,0.09508
t3255,Male,Non-Smoker,RR150,87,0.10763
t3255,Male,Non-Smoker,RR150,88,0.12159
t3255,Male,Non-Smoker,RR150,89,0.1364
t3255,Male,Non-Smoker,RR150,90,0.15178
t3255,Male,Non-Smoker,RR150,91,0.16608
t3255,Male,Non-Smoker,RR150,92,0.17959
t3255,Male,Non-Smoker,RR150,93,0.19206
t3255,Male,Non-Smoker,RR150,94,0.20274
t3255,Male,Non-Smoker,RR150,95,0.21108
t3255,Male,Non-Smoker,RR150,96,0.22779
t3255,Male,Non-Smoker,RR150,97,0.24559
t3255,Male,Non-Smoker,RR150,98,0.26495
t3255,Male,Non-Smoker,RR150,99,0.28546
t3255,Male,Non-Smoker,RR150,100,0.3067
t3255,Male,Non-Smoker,RR150,101,0.32825
t3255,Male,Non-Smoker,RR150,102,0.35002
t3255,Male,Non-Smoker,RR150,103,0.37165
t3255,Male,Non-Smoker,RR150,104,0.39279
t3255,Male,Non-Smoker,RR150,105,0.41305
t3255,Male,Non-Smoker,RR150,106,0.43208
t3255,Male,Non-Smoker,RR150,107,0.44951
t3255,Male,Non-Smoker,RR150,108,0.46498
t3255,Male,Non-Smoker,RR150,109,0.47812
t3255,Male,Non-Smoker,RR150,110,0.48857
t3255,Male,Non-Smoker,RR150,111,0.49595
t3255,Male,Non-Smoker,RR150,112,0.5
t3255,Male,Non-Smoker,RR150,113,0.5
t3255,Male,Non-Smoker,RR150,114,0.5
t3255,Male,Non-Smoker,RR150,115,0.5
t3255,Male,Non-Smoker,RR150,116,0.5
t3255,Male,Non-Smoker,RR150,117,0.5
t3255,Male,Non-Smoker,RR150,118,0.5
t3255,Male,Non-Smoker,RR150,119,0.5
t3255,Male,Non-Smoker,RR150,120,0.5
t3256,Male,Non-Smoker,RR175,18,0.00121
t3256,Male,Non-Smoker,RR175,19,0.00126
t3256,Male,Non-Smoker,RR175,20,0.0013
t3256,Male,Non-Smoker,RR175,21,0.00135
t3256,Male,Non-Smoker,RR175,22,0.00131
t3256,Male,Non-Smoker,RR175,23,0.00126
t3256,Male,Non-Smoker,RR175,24,0.00125
t3256,Male,Non-Smoker,RR175,25,0.00125
t3256,Male,Non-Smoker,RR175,26,0.00106
t3256,Male,Non-Smoker,RR175,27,0.00102
t3256,Male,Non-Smoker,RR175,28,9.2e-4
t3256,Male,Non-Smoker,RR175,29,8.5e-4
t3256,Male,Non-Smoker,RR175,30,8e-4
t3256,Male,Non-Smoker,RR175,31,8.4e-4
t3256,Male,Non-Smoker,RR175,32,8.7e-4
t3256,Male,Non-Smoker,RR175,33,9.9e-4
t3256,Male,Non-Smoker,RR175,34,0.00115
t3256,Male,Non-Smoker,RR175,35,0.00133
t3256,Male,Non-Smoker,RR175,36,0.00155
t3256,Male,Non-Smoker,RR175,37,0.00175
t3256,Male,Non-Smoker,RR175,38,0.00192
t3256,Male,Non-Smoker,RR175,39,0.00203
t3256,Male,Non-Smoker,RR175,40,0.00212
t3256,Male,Non-Smoker,RR175,41,0.00225
t3256,Male,Non-Smoker,RR175,42,0.00239
t3256,Male,Non-Smoker,RR175,43,0.00253
t3256,Male,Non-Smoker,RR175,44,0.00266
t3256,Male,Non-Smoker,RR175,45,0.00273
t3256,Male,Non-Smoker,RR175,46,0.00284
t3256,Male,Non-Smoker,RR175,47,0.00293
t3256,Male,Non-Smoker,RR175,48,0.00304
t3256,Male,Non-Smoker,RR175,49,0.00318
t3256,Male,Non-Smoker,RR175,50,0.00333
t3256,Male,Non-Smoker,RR175,51,0.00356
t3256,Male,Non-Smoker,RR175,52,0.00391
t3256,Male,Non-Smoker,RR175,53,0.00431
t3256,Male,Non-Smoker,RR175,54,0.00472
t3256,Male,Non-Smoker,RR175,55,0.00513
t3256,Male,Non-Smoker,RR175,56,0.00551
t3256,Male,Non-Smoker,RR175,57,0.00587
t3256,Male,Non-Smoker,RR175,58,0.00623
t3256,Male,Non-Smoker,RR175,59,0.00665
t3256,Male,Non-Smoker,RR175,60,0.00717
t3256,Male,Non-Smoker,RR175,61,0.00783
t3256,Male,Non-Smoker,RR175,62,0.00866
t3256,Male,Non-Smoker,RR175,63,0.00959
t3256,Male,Non-Smoker,RR175,64,0.01059
t3256,Male,Non-Smoker,RR175,65,0.01165
t3256,Male,Non-Smoker,RR175,66,0.01276
t3256,Male,Non-Smoker,RR175,67,0.01393
t3256,Male,Non-Smoker,RR175,68,0.01517
t3256,Male,Non-Smoker,RR175,69,0.01656
t3256,Male,Non-Smoker,RR175,70,0.01817
t3256,Male,Non-Smoker,RR175,71,0.02006
t3256,Male,Non-Smoker,RR175,72,0.02226
t3256,Male,Non-Smoker,RR175,73,0.0248
t3256,Male,Non-Smoker,RR175,74,0.02764
t3256,Male,Non-Smoker,RR175,75,0.03073
t3256,Male,Non-Smoker,RR175,76,0.03406
t3256,Male,Non-Smoker,RR175,77,0.03763
t3256,Male,Non-Smoker,RR175,78,0.04148
t3256,Male,Non-Smoker,RR175,79,0.04582
t3256,Male,Non-Smoker,RR175,80,0.05074
t3256,Male,Non-Smoker,RR175,81,0.05682
t3256,Male,Non-Smoker,RR175,82,0.06356
t3256,Male,Non-Smoker,RR175,83,0.07121
t3256,Male,Non-Smoker,RR175,84,0.07997
t3256,Male,Non-Smoker,RR175,85,0.09
t3256,Male,Non-Smoker,RR175,86,0.10145
t3256,Male,Non-Smoker,RR175,87,0.11433
t3256,Male,Non-Smoker,RR175,88,0.12856
t3256,Male,Non-Smoker,RR175,89,0.1435
t3256,Male,Non-Smoker,RR175,90,0.15885
t3256,Male,Non-Smoker,RR175,91,0.17242
t3256,Male,Non-Smoker,RR175,92,0.18485
t3256,Male,Non-Smoker,RR175,93,0.1959
t3256,Male,Non-Smoker,RR175,94,0.20481
t3256,Male,Non-Smoker,RR175,95,0.21108
t3256,Male,Non-Smoker,RR175,96,0.22779
t3256,Male,Non-Smoker,RR175,97,0.24559
t3256,Male,Non-Smoker,RR175,98,0.26495
t3256,Male,Non-Smoker,RR175,99,0.28546
t3256,Male,Non-Smoker,RR175,100,0.3067
t3256,Male,Non-Smoker,RR175,101,0.32825
t3256,Male,Non-Smoker,RR175,102,0.35002
t3256,Male,Non-Smoker,RR175,103,0.37165
t3256,Male,Non-Smoker,RR175,104,0.39279
t3256,Male,Non-Smoker,RR175,105,0.41305
t3256,Male,Non-Smoker,RR175,106,0.43208
t3256,Male,Non-Smoker,RR175,107,0.44951
t3256,Male,Non-Smoker,RR175,108,0.46498
t3256,Male,Non-Smoker,RR175,109,0.47812
t3256,Male,Non-Smoker,RR175,110,0.48857
t3256,Male,Non-Smoker,RR175,111,0.49595
t3256,Male,Non-Smoker,RR175,112,0.5
t3256,Male,Non-Smoker,RR175,113,0.5
t3256,Male,Non-Smoker,RR175,114,0.5
t3256,Male,Non-Smoker,RR175,115,0.5
t3256,Male,Non-Smoker,RR175,116,0.5
t3256,Male,Non-Smoker,RR175,117,0.5
t3256,Male,Non-Smoker,RR175,118,0.5
t3256,Male,Non-Smoker,RR175,119,0.5
t3256,Male,Non-Smoker,RR175,120,0.5
t3261,Male,Smoker,RR75,18,6.6e-4
t3261,Male,Smoker,RR75,19,6.9e-4
t3261,Male,Smoker,RR75,20,7.2e-4
t3261,Male,Smoker,RR75,21,7.4e-4
t3261,Male,Smoker,RR75,22,7.7e-4
t3261,Male,Smoker,RR75,23,7.9e-4
t3261,Male,Smoker,RR75,24,8.2e-4
t3261,Male,Smoker,RR75,25,8.5e-4
t3261,Male,Smoker,RR75,26,8.4e-4
t3261,Male,Smoker,RR75,27,8.3e-4
t3261,Male,Smoker,RR75,28,8.1e-4
t3261,Male,Smoker,RR75,29,8e-4
t3261,Male,Smoker,RR75,30,8.1e-4
t3261,Male,Smoker,RR75,31,8.4e-4
t3261,Male,Smoker,RR75,32,8.9e-4
t3261,Male,Smoker,RR75,33,9.6e-4
t3261,Male,Smoker,RR75,34,0.00103
t3261,Male,Smoker,RR75,35,0.00111
t3261,Male,Smoker,RR75,36,0.00122
t3261,Male,Smoker,RR75,37,0.00131
t3261,Male,Smoker,RR75,38,0.00144
t3261,Male,Smoker,RR75,39,0.00162
t3261,Male,Smoker,RR75,40,0.00183
t3261,Male,Smoker,RR75,41,0.00205
t3261,Male,Smoker,RR75,42,0.00227
t3261,Male,Smoker,RR75,43,0.00247
t3261,Male,Smoker,RR75,44,0.00261
t3261,Male,Smoker,RR75,45,0.00272
t3261,Male,Smoker,RR75,46,0.00289
t3261,Male,Smoker,RR75,47,0.00306
t3261,Male,Smoker,RR75,48,0.00325
t3261,Male,Smoker,RR75,49,0.00347
t3261,Male,Smoker,RR75,50,0.00371
t3261,Male,Smoker,RR75,51,0.00399
t3261,Male,Smoker,RR75,52,0.0043
t3261,Male,Smoker,RR75,53,0.00465
t3261,Male,Smoker,RR75,54,0.00504
t3261,Male,Smoker,RR75,55,0.00548
t3261,Male,Smoker,RR75,56,0.00598
t3261,Male,Smoker,RR75,57,0.00654
t3261,Male,Smoker,RR75,58,0.00719
t3261,Male,Smoker,RR75,59,0.00793
t3261,Male,Smoker,RR75,60,0.00878
t3261,Male,Smoker,RR75,61,0.00976
t3261,Male,Smoker,RR75,62,0.01088
t3261,Male,Smoker,RR75,63,0.01214
t3261,Male,Smoker,RR75,64,0.01351
t3261,Male,Smoker,RR75,65,0.01506
t3261,Male,Smoker,RR75,66,0.01673
t3261,Male,Smoker,RR75,67,0.0185
t3261,Male,Smoker,RR75,68,0.0204
t3261,Male,Smoker,RR75,69,0.02248
t3261,Male,Smoker,RR75,70,0.02483
t3261,Male,Smoker,RR75,71,0.02754
t3261,Male,Smoker,RR75,72,0.03061
t3261,Male,Smoker,RR75,73,0.03402
t3261,Male,Smoker,RR75,74,0.03764
t3261,Male,Smoker,RR75,75,0.0414
t3261,Male,Smoker,RR75,76,0.04517
t3261,Male,Smoker,RR75,77,0.04894
t3261,Male,Smoker,RR75,78,0.05276
t3261,Male,Smoker,RR75,79,0.05679
t3261,Male,Smoker,RR75,80,0.06113
t3261,Male,Smoker,RR75,81,0.06582
t3261,Male,Smoker,RR75,82,0.07065
t3261,Male,Smoker,RR75,83,0.07783
t3261,Male,Smoker,RR75,84,0.08594
t3261,Male,Smoker,RR75,85,0.09517
t3261,Male,Smoker,RR75,86,0.10565
t3261,Male,Smoker,RR75,87,0.11731
t3261,Male,Smoker,RR75,88,0.13011
t3261,Male,Smoker,RR75,89,0.14352
t3261,Male,Smoker,RR75,90,0.15736
t3261,Male,Smoker,RR75,91,0.17128
t3261,Male,Smoker,RR75,92,0.18483
t3261,Male,Smoker,RR75,93,0.19792
t3261,Male,Smoker,RR75,94,0.20994
t3261,Male,Smoker,RR75,95,0.22036
t3261,Male,Smoker,RR75,96,0.23443
t3261,Male,Smoker,RR75,97,0.24987
t3261,Male,Smoker,RR75,98,0.26725
t3261,Male,Smoker,RR75,99,0.28629
t3261,Male,Smoker,RR75,100,0.3067
t3261,Male,Smoker,RR75,101,0.32825
t3261,Male,Smoker,RR75,102,0.35002
t3261,Male,Smoker,RR75,103,0.37165
t3261,Male,Smoker,RR75,104,0.39279
t3261,Male,Smoker,RR75,105,0.41305
t3261,Male,Smoker,RR75,106,0.43208
t3261,Male,Smoker,RR75,107,0.44951
t3261,Male,Smoker,RR75,108,0.46498
t3261,Male,Smoker,RR75,109,0.47812
t3261,Male,Smoker,RR75,110,0.48857
t3261,Male,Smoker,RR75,111,0.49595
t3261,Male,Smoker,RR75,112,0.5
t3261,Male,Smoker,RR75,113,0.5
t3261,Male,Smoker,RR75,114,0.5
t3261,Male,Smoker,RR75,115,0.5
t3261,Male,Smoker,RR75,116,0.5
t3261,Male,Smoker,RR75,117,0.5
t3261,Male,Smoker,RR75,118,0.5
t3261,Male,Smoker,RR75,119,0.5
t3261,Male,Smoker,RR75,120,0.5
t3262,Male,Smoker,RR100,18,6.9e-4
t3262,Male,Smoker,RR100,19,7.2e-4
t3262,Male,Smoker,RR100,20,7.5e-4
t3262,Male,Smoker,RR100,21,7.7e-4
t3262,Male,Smoker,RR100,22,8e-4
t3262,Male,Smoker,RR100,23,8.3e-4
t3262,Male,Smoker,RR100,24,8.6e-4
t3262,Male,Smoker,RR100,25,8.8e-4
t3262,Male,Smoker,RR100,26,8.8e-4
t3262,Male,Smoker,RR100,27,8.7e-4
t3262,Male,Smoker,RR100,28,8.5e-4
t3262,Male,Smoker,RR100,29,8.4e-4
t3262,Male,Smoker,RR100,30,8.4e-4
t3262,Male,Smoker,RR100,31,8.7e-4
t3262,Male,Smoker,RR100,32,0.00093000000000000005
t3262,Male,Smoker,RR100,33,0.001
t3262,Male,Smoker,RR100,34,0.00107
t3262,Male,Smoker,RR100,35,0.00116
t3262,Male,Smoker,RR100,36,0.00127
t3262,Male,Smoker,RR100,37,0.00137
t3262,Male,Smoker,RR100,38,0.0015
t3262,Male,Smoker,RR100,39,0.00169
t3262,Male,Smoker,RR100,40,0.0019
t3262,Male,Smoker,RR100,41,0.00214
t3262,Male,Smoker,RR100,42,0.00236
t3262,Male,Smoker,RR100,43,0.00257
t3262,Male,Smoker,RR100,44,0.00273
t3262,Male,Smoker,RR100,45,0.00285
t3262,Male,Smoker,RR100,46,0.00304
t3262,Male,Smoker,RR100,47,0.00323
t3262,Male,Smoker,RR100,48,0.00345
t3262,Male,Smoker,RR100,49,0.00369
t3262,Male,Smoker,RR100,50,0.00397
t3262,Male,Smoker,RR100,51,0.00429
t3262,Male,Smoker,RR100,52,0.00465
t3262,Male,Smoker,RR100,53,0.00506
t3262,Male,Smoker,RR100,54,0.00551
t3262,Male,Smoker,RR100,55,0.00602
t3262,Male,Smoker,RR100,56,0.00661
t3262,Male,Smoker,RR100,57,0.00727
t3262,Male,Smoker,RR100,58,0.00803
t3262,Male,Smoker,RR100,59,0.00889
t3262,Male,Smoker,RR100,60,0.00988
t3262,Male,Smoker,RR100,61,0.01102
t3262,Male,Smoker,RR100,62,0.01231
t3262,Male,Smoker,RR100,63,0.01375
t3262,Male,Smoker,RR100,64,0.01531
t3262,Male,Smoker,RR100,65,0.01706
t3262,Male,Smoker,RR100,66,0.01892
t3262,Male,Smoker,RR100,67,0.02088
t3262,Male,Smoker,RR100,68,0.02294
t3262,Male,Smoker,RR100,69,0.02518
t3262,Male,Smoker,RR100,70,0.02768
t3262,Male,Smoker,RR100,71,0.03053
t3262,Male,Smoker,RR100,72,0.03375
t3262,Male,Smoker,RR100,73,0.03726
t3262,Male,Smoker,RR100,74,0.04097
t3262,Male,Smoker,RR100,75,0.04476
t3262,Male,Smoker,RR100,76,0.04852
t3262,Male,Smoker,RR100,77,0.05223
t3262,Male,Smoker,RR100,78,0.05594
t3262,Male,Smoker,RR100,79,0.05985
t3262,Male,Smoker,RR100,80,0.06403
t3262,Male,Smoker,RR100,81,0.06866
t3262,Male,Smoker,RR100,82,0.07339
t3262,Male,Smoker,RR100,83,0.08055
t3262,Male,Smoker,RR100,84,0.08864
t3262,Male,Smoker,RR100,85,0.09784
t3262,Male,Smoker,RR100,86,0.10828
t3262,Male,Smoker,RR100,87,0.1199
t3262,Male,Smoker,RR100,88,0.13264
t3262,Male,Smoker,RR100,89,0.14594
t3262,Male,Smoker,RR100,90,0.15964
t3262,Male,Smoker,RR100,91,0.17322
t3262,Male,Smoker,RR100,92,0.18637
t3262,Male,Smoker,RR100,93,0.199
t3262,Male,Smoker,RR100,94,0.2105
t3262,Male,Smoker,RR100,95,0.22036
t3262,Male,Smoker,RR100,96,0.23443
t3262,Male,Smoker,RR100,97,0.24987
t3262,Male,Smoker,RR100,98,0.26725
t3262,Male,Smoker,RR100,99,0.28629
t3262,Male,Smoker,RR100,100,0.3067
t3262,Male,Smoker,RR100,101,0.32825
t3262,Male,Smoker,RR100,102,0.35002
t3262,Male,Smoker,RR100,103,0.37165
t3262,Male,Smoker,RR100,104,0.39279
t3262,Male,Smoker,RR100,105,0.41305
t3262,Male,Smoker,RR100,106,0.43208
t3262,Male,Smoker,RR100,107,0.44951
t3262,Male,Smoker,RR100,108,0.46498
t3262,Male,Smoker,RR100,109,0.47812
t3262,Male,Smoker,RR100,110,0.48857
t3262,Male,Smoker,RR100,111,0.49595
t3262,Male,Smoker,RR100,112,0.5
t3262,Male,Smoker,RR100,113,0.5
t3262,Male,Smoker,RR100,114,0.5
t3262,Male,Smoker,RR100,115,0.5
t3262,Male,Smoker,RR100,116,0.5
t3262,Male,Smoker,RR100,117,0.5
t3262,Male,Smoker,RR100,118,0.5
t3262,Male,Smoker,RR100,119,0.5
t3262,Male,Smoker,RR100,120,0.5
t3263,Male,Smoker,RR125,18,8.1e-4
t3263,Male,Smoker,RR125,19,8.4e-4
t3263,Male,Smoker,RR125,20,8.6e-4
t3263,Male,Smoker,RR125,21,9e-4
t3263,Male,Smoker,RR125,22,9.1e-4
t3263,Male,Smoker,RR125,23,9.4e-4
t3263,Male,Smoker,RR125,24,9.8e-4
t3263,Male,Smoker,RR125,25,0.001
t3263,Male,Smoker,RR125,26,0.001
t3263,Male,Smoker,RR125,27,9.9e-4
t3263,Male,Smoker,RR125,28,9.7e-4
t3263,Male,Smoker,RR125,29,9.5e-4
t3263,Male,Smoker,RR125,30,9.6e-4
t3263,Male,Smoker,RR125,31,0.001
t3263,Male,Smoker,RR125,32,0.00106
t3263,Male,Smoker,RR125,33,0.00114
t3263,Male,Smoker,RR125,34,0.00123
t3263,Male,Smoker,RR125,35,0.00132
t3263,Male,Smoker,RR125,36,0.00145
t3263,Male,Smoker,RR125,37,0.00156
t3263,Male,Smoker,RR125,38,0.00171
t3263,Male,Smoker,RR125,39,0.00193
t3263,Male,Smoker,RR125,40,0.00217
t3263,Male,Smoker,RR125,41,0.00244
t3263,Male,Smoker,RR125,42,0.0027
t3263,Male,Smoker,RR125,43,0.00294
t3263,Male,Smoker,RR125,44,0.00312
t3263,Male,Smoker,RR125,45,0.00326
t3263,Male,Smoker,RR125,46,0.00347
t3263,Male,Smoker,RR125,47,0.00368
t3263,Male,Smoker,RR125,48,0.00393
t3263,Male,Smoker,RR125,49,0.00421
t3263,Male,Smoker,RR125,50,0.00452
t3263,Male,Smoker,RR125,51,0.00488
t3263,Male,Smoker,RR125,52,0.00527
t3263,Male,Smoker,RR125,53,0.00572
t3263,Male,Smoker,RR125,54,0.00621
t3263,Male,Smoker,RR125,55,0.00677
t3263,Male,Smoker,RR125,56,0.0074
t3263,Male,Smoker,RR125,57,0.0081
t3263,Male,Smoker,RR125,58,0.00891
t3263,Male,Smoker,RR125,59,0.00982
t3263,Male,Smoker,RR125,60,0.01086
t3263,Male,Smoker,RR125,61,0.01205
t3263,Male,Smoker,RR125,62,0.0134
t3263,Male,Smoker,RR125,63,0.0149
t3263,Male,Smoker,RR125,64,0.01652
t3263,Male,Smoker,RR125,65,0.01833
t3263,Male,Smoker,RR125,66,0.02025
t3263,Male,Smoker,RR125,67,0.02226
t3263,Male,Smoker,RR125,68,0.02438
t3263,Male,Smoker,RR125,69,0.0267
t3263,Male,Smoker,RR125,70,0.02927
